Bodenlaborwerte_ID,Probenahme_Boden_ID,Ph_Wert,Ct,C_hwl,Nt,NO3_N,NH4_N,CaCO3_C,P,K,Mg,Ca,B,Cu,Mn,Mo,Zn,F,Grobsand,Mittelsand,Feinsand,Grobschluff,Mittelschluff,Feinschluff,Ton,P_Koenigswasser,Mg_Koenigswasser,Ca_Koenigswasser,B_Koenigswasser,Cu_Koenigswasser,Mn_Koenigswasser,Mo_Koenigswasser,Zn_Koenigswasser,Al_Koenigswasser,Fe_Koenigswasser,S_Koenigswasser,Sr_Koenigswasser,Ti_Koenigswasser,Cd_Koenigswasser,Ni_Koenigswasser,Pb_Koenigswasser,Bemerkungen_ID
1780,1780,5.4,640,,70,,,,11.05,11.31,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,1781,5.4,540,,57,,,,11.24,9.89,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,1782,5.6,340,,37,,,,8.66,9.55,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,1783,5.6,600,,60,,,,11.3,10.89,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,1784,5.8,450,,47,,,,12.02,8.37,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,1785,5.8,540,,56,,,,10.5,12.77,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,1786,6,370,,41,,,,9.64,8.81,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,1787,4.7,440,,51,,,,7.08,11.45,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,1788,5,390,,40,,,,8,9.73,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,1789,5.5,555,,56,,,,8.34,8.71,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,1790,5.8,390,,42,,,,8.38,7.8,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,1791,4.7,570,,62,,,,7.83,7.94,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,1792,5.2,470,,47,,,,7.7,6.76,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,1793,5,510,,57,,,,7.61,10.54,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,1794,5.5,440,,45,,,,8.13,8.68,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,1795,5.5,580,,65,,,,12.5,10.98,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,1796,5.9,400,,46,,,,11,11.08,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,1797,5.6,500,,53,,,,7.08,12.05,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,1798,5.5,410,,42,,,,8.52,10.27,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,1799,5.2,440,,49,,,,7.16,12.51,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1800,5.8,290,,29,,,,6.17,8.62,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,1801,5.4,400,,47,,,,5.12,10.37,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1802,5.2,550,,58,,,,8.72,12.66,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,1803,5.1,500,,56,,,,7.2,9.19,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,1804,5.7,420,,40,,,,7.5,8.74,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,1805,5.2,597,,60,,,,6.57,11.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,1806,5.5,495,,53,,,,4.76,11.22,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,1807,5.6,515,,54,,,,7.79,19.17,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,1808,5.9,400,,46,,,,7.34,15.69,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,1809,5,455,,49,,,,5.14,13.23,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,1810,5.4,325,,33,,,,5.98,8.95,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,1811,5.3,480,,47,,,,8.62,8.84,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,1812,5.8,330,,33,,,,9.42,8.09,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,1813,5,570,,62,,,,13.31,11.55,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,1814,5.8,385,,41,,,,10.34,9.01,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,1815,5,505,,53,,,,8.17,8.07,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,1816,5.3,470,,53,,,,8.93,9.27,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,1817,5,540,,60,,,,6.97,10.16,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,1818,5.6,430,,49,,,,6.03,8.78,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,1819,5,585,,65,,,,7.17,12.5,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,1820,5,565,,60,,,,6.83,8.89,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,1821,6,670,,74,,,,13.5,11.1,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,1822,6.4,465,,52,,,,9.23,9.1,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,1823,5.2,570,,59,,,,6.79,9.91,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,1824,5.8,350,,34,,,,5.64,9.14,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,1825,5.3,450,,51,,,,7.71,11.19,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,1826,6,325,,31,,,,6.46,9.44,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,1827,5.3,605,,62,,,,6.4,8.36,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,1828,5.5,380,,36,,,,5.55,7.95,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,1829,5.1,520,,57,,,,6.91,9.58,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,1830,5.6,390,,42,,,,5.13,7.65,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,1831,5.1,540,,58,,,,6.94,10.14,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,1832,6,415,,42,,,,6.38,9.01,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,1833,5.6,695,,77,,,,11.61,7.68,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,1834,5.8,620,,69,,,,9.77,7.59,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,1835,5.1,690,,68,,,,9.69,12.5,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,1836,5.7,495,,57,,,,9.55,12.44,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,1837,5.6,535,,58,,,,7.92,10.81,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,1838,6,375,,38,,,,6.04,8.07,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,1839,5.4,550,,57,,,,8.6,13.24,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,1840,5.8,330,,34,,,,5.35,10.63,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,1841,4.9,485,,50,,,,6.62,12.66,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,1842,5.9,275,,32,,,,5.48,8.15,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,1843,5.7,275,,32,,,,4.64,7.18,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,1844,5.5,515,,51,,,,6.61,9.01,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,1845,5.4,580,,62,,,,10.77,7.68,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,1846,6.1,475,,52,,,,8.58,8.29,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,1847,5.6,600,,69,,,,10.16,9,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,1848,6,510,,56,,,,9.39,8.45,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,1849,5.2,570,,63,,,,6.86,15.38,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,1850,6.2,515,,54,,,,6.69,8.4,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,1851,5.8,560,,60,,,,8.02,8.11,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,1852,6.3,420,,41,,,,7.93,7.14,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1853,5.5,440,,51,,,,6.67,15.03,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,1854,6.6,340,,36,,,,5.38,9.69,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,1855,5.6,575,,59,,,,8.74,10.98,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,1856,5.8,360,,38,,,,7.04,7.79,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,1857,5,475,,53,,,,5.75,12.37,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,1858,5.9,280,,28,,,,7.83,6.02,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,1859,5.5,590,,62,,,,7.47,10.47,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,1860,6,410,,43,,,,6.42,9.13,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,1861,5.5,610,,65,,,,9.52,11.25,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,1862,6,310,,37,,,,8.3,8.93,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,1863,5.2,555,,62,,,,6.22,11.02,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,1864,6,460,,46,,,,5.9,8.66,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,1865,4.7,475,,50,,,,5.29,12.35,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,1866,5.6,350,,35,,,,5.39,7.63,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,1867,4.9,520,,54,,,,6.75,11.99,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,1868,5.6,305,,30,,,,4.18,7.36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,1869,5.2,605,,63,,,,9.08,11.02,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,1870,5.6,420,,45,,,,7.75,8.13,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,1871,5,515,,54,,,,7.22,9.94,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,1872,5.6,285,,31,,,,4.97,7.37,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,1873,5.4,565,,56,,,,6.88,14.45,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,1874,5.9,365,,34,,,,4.91,7.05,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,1875,5.9,740,,77,,,,9.8,11.26,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,1876,6.2,415,,47,,,,9.71,11.17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,1877,5.3,575,,62,,,,7.08,10.95,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,1878,5.8,510,,55,,,,6.89,8.04,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,1879,5.3,520,,50,,,,7.35,10.34,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,1880,5.8,380,,34,,,,5.5,8.39,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,1881,4.8,495,,52,,,,8.41,13.82,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,1882,5.2,330,,34,,,,6.43,9.29,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,1883,5.6,660,,75,,,,11,16.6,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1884,5.8,495,,49,,,,8.89,8.97,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1885,5.2,570,,62,,,,8.62,9.89,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1886,6,290,,31,,,,5.56,6.21,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,1887,5.1,475,,52,,,,6.45,6.82,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,1888,6.1,440,,47,,,,8.34,7.28,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1889,5.9,535,,56,,,,8.01,19.89,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1890,6.5,320,,33,,,,5.07,8.65,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1891,5.7,680,,74,,,,11.34,11.64,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,1892,6,590,,62,,,,10.22,6.68,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,1893,6.1,605,,63,,,,14.69,14.96,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,1894,6.2,385,,45,,,,9.67,8.56,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,1895,5,470,,49,,,,6.45,13.16,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,1896,5.3,345,,35,,,,5.36,8.86,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1897,5.3,590,,60,,,,7.33,11.39,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1898,5.6,360,,35,,,,5.27,8.3,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,1899,5.7,550,,61,,,,10.05,8.78,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,1900,6,320,,30,,,,6.9,6.78,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1901,5.7,515,,56,,,,7.06,18.57,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,1902,6,290,,33,,,,5.14,11.49,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,1903,6,415,,41,,,,8.32,11.43,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,1904,6.2,255,,30,,,,6.46,6.1,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,1905,5.6,625,,64,,,,10.05,13.48,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,1906,6,540,,54,,,,10.93,10.77,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,1907,5.6,575,,63,,,,14.3,14.46,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,1908,6.2,415,,44,,,,11.09,10.96,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1909,5.4,460,,45,,,,6.61,12.44,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,1910,5.5,335,,33,,,,6.28,9.03,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,1911,5.2,445,,49,,,,8.23,9.28,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,1912,5.4,305,,29,,,,6.52,8.71,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1913,5.4,475,,52,,,,6.65,11.19,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,1914,6,280,,30,,,,6.09,7.38,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,1915,5.2,380,,45,,,,5.21,8.76,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,1916,5.9,290,,31,,,,4.44,6.68,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,1917,5.9,445,,46,,,,4.91,11.96,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,1918,6.2,290,,36,,,,4.81,7.81,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1919,5.8,575,,63,,,,10.86,12.55,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,1920,6,525,,57,,,,10.96,13.73,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,1921,6,525,,57,,,,9.66,12.82,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,1922,6.3,315,,33,,,,8.31,9.73,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,1923,5.5,530,,57,,,,4.83,11.26,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,1924,5.9,365,,32,,,,5.65,10.47,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,1925,5.5,460,,48,,,,8.25,9.77,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,1926,5.6,320,,33,,,,6.56,8.23,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,1927,5.1,515,,55,,,,7.43,10.22,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,1928,5.8,200,,24,,,,4.15,5.21,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,1929,5.8,575,,56,,,,9.52,7.84,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,1930,5.7,280,,29,,,,5.78,4.38,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,1931,5.6,435,,51,,,,4.39,13.14,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,1932,5.8,310,,33,,,,4.41,8.48,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,1933,5.9,620,,67,,,,12.77,14.6,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1934,6,575,,61,,,,12.82,8.85,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,1935,6,555,,59,,,,10.8,11.99,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,1936,6.1,440,,47,,,,10.59,9.84,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,1937,5.5,535,,54,,,,6.9,12.08,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1938,5.6,325,,34,,,,6.49,9.79,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,1939,5.6,560,,61,,,,12.9,8.52,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,1940,6,440,,44,,,,11.47,7.08,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,1941,5,450,,49,,,,5.35,11.07,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,1942,6,195,,21,,,,2.22,5.75,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,1943,5.4,490,,56,,,,8.13,11.22,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,1944,6,295,,32,,,,5.73,7.01,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,1945,6.1,420,,43,,,,6.32,12.18,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,1946,6.2,265,,29,,,,4.38,8.18,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1947,5.1,530,,60,,,,7.47,8.7,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,1948,5.8,450,,51,,,,8.4,7.73,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,1949,5.2,510,,55,,,,6.82,13.02,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,1950,5.6,355,,39,,,,6.64,8.23,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,1951,5.8,520,,59,,,,8.04,11.69,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1952,6,340,,34,,,,7.39,10.77,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,1953,5.6,550,,57,,,,10.08,8.46,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,1954,6,370,,42,,,,10.27,7.27,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,1955,5.4,430,,46,,,,5.45,15.35,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1956,5.8,240,,25,,,,3.05,11.26,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,1957,5.6,570,,61,,,,8.54,12.66,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,1958,6.1,250,,26,,,,5.56,7.67,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,1959,5.4,435,,47,,,,6.23,12.58,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,1960,6,320,,33,,,,5.55,9.34,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,1961,5.2,480,,55,,,,5.12,11.3,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,1962,5.6,450,,50,,,,6.65,9.77,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,1963,4.7,517,,53,,,,7.6,9.77,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1964,5.3,350,,36,,,,7.51,10,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,1965,6.4,640,,65,,,,14,10.96,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,1966,6.1,400,,45,,,,8.31,9.34,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,1967,5.5,545,,50,,,,8.84,8.62,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,1968,6,300,,31,,,,8.5,6.75,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,1969,5.3,470,,48,,,,4.56,12.27,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,1970,5.9,305,,28,,,,4.81,10.75,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,1971,5.1,450,,52,,,,6.12,8.95,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,1972,5.6,350,,36,,,,6.61,8.59,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,1973,5.6,545,,60,,,,9.12,12.39,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1974,5.9,380,,38,,,,8.17,8.65,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,1975,5.5,630,,65,,,,9.5,7.68,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,1976,5.7,500,,54,,,,10.59,6.46,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,1977,5,455,,52,,,,6.54,14.38,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,1978,5.3,400,,39,,,,7.12,12.82,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,1979,5.4,585,,62,,,,11.46,8.09,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,1980,5.6,360,,37,,,,10.29,8.05,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,1981,5.2,510,,52,,,,7.65,9.01,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,1982,5.5,330,,32,,,,7.66,8.87,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,1983,5.3,420,,44,,,,5.63,8.79,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,1984,5.9,250,,26,,,,3.87,6.67,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,1985,5,470,,52,,,,7.82,8.36,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1986,5.6,405,,38,,,,6.45,7.62,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,1987,5.2,540,,59,,,,8.22,13.57,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,1988,5.7,355,,40,,,,6.64,11.9,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,1989,4.8,500,,50,,,,5.77,11,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,1990,5.1,470,,51,,,,6.07,8.38,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,1991,4.8,500,,51,,,,9.5,12.85,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,1992,5.2,365,,37,,,,7.57,8.8,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,1993,5.3,470,,48,,,,8.71,9.02,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,1994,6.5,310,,32,,,,6.32,6.8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,1995,5,380,,44,,,,6.83,18.01,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1996,5.3,270,,30,,,,5.48,9.83,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,1997,5.2,430,,48,,,,6.51,6.63,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,1998,5.9,345,,33,,,,6.48,7.21,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1999,4.9,540,,61,,,,7.05,9.29,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,2000,5.8,325,,31,,,,4.15,8.8,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,2001,5,515,,52,,,,5.99,10.96,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,2002,5.3,305,,31,,,,3.48,7.59,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,2003,4.9,600,,63,,,,10,10.61,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,2004,5.4,465,,50,,,,10.04,9.62,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
