pid,cc,lon,lat,year
CG_1764_KR14,CG,13.15,-4.55,1968
CG_1764_KR15,CG,13.15,4.5333,1968
CG_1764_KR16,CG,13.166667,-4.533333,1968
CG_1764_KR21,CG,13.166667,-4.5,1968
CG_1764_KR23,CG,13.858333,-4.508333,1968
CG_1764_KR28,CG,13.233333,-4.6,1968
CG_1764_KR43,CG,13.21,-4.7,1968
CG_1764_KR50,CG,13.166667,-4.616667,1968
CG_1764_KR54,CG,13.116667,-4.566667,1968
CG_1764_KR64,CG,13.116667,-4.55,1968
CG_1764_KR79,CG,13.283333,-4.566667,1968
CG_1764_KR9,CG,13.116667,-4.5,1968
CG_1764_MLH106,CG,13.87,-4.31,1968
CG_1764_MLH136,CG,13.5,-4.283333,1968
CG_1764_MLH4,CG,13.833333,-4.133333,1968
CG_27861_003,CG,14.43,-4.87,1965
CG_27861_004,CG,12.67,-4.42,1976
CG_27861_005,CG,12.25,-4.58,1976
CG_27861_009,CG,12.25,-4.67,1976
CG_27861_011,CG,12.67,-4.42,1976
CG_27861_012,CG,12.25,-4.67,1976
CG_27861_016,CG,14.17,2.17,1960
CG_27861_017,CG,14.5,0.5,1960
CG_27861_018,CG,15.92,1.67,1960
CG_27861_019,CG,15.35,0.1,1960
CG_27861_020,CG,16,-1.75,1960
CG_27861_021,CG,15.67,1.33,1960
CG_27861_022,CG,15.92,-0.42,1960
CG_27861_023,CG,16.17,1.67,1960
CG_27861_024,CG,17.92,1.33,1960
CG_27861_025,CG,14.83,-2.33,1963
CG_27861_026,CG,12.58,-3.17,1974
CG_27861_027,CG,12.17,-2.75,1974
CG_27861_028,CG,11.83,-4.33,1967
CG_27861_029,CG,14.25,1.92,1957
CG_27861_030,CG,13.83,-2.92,1966
CG_27861_031,CG,14.5,-2.33,1960
CG_27861_032,CG,17.92,1.33,1960
CG_27861_033,CG,15.58,-0.08,1972
CG_27861_034,CG,15.67,1.33,1956
CG_27861_035,CG,14.25,1.92,1960
CG_27861_036,CG,15.58,0.08,1960
CG_28638_1,CG,15.12,-4.38,1985
CG_28639_1,CG,11.7,-3.97,1998
CG_W3_0001,CG,14.633333,-4.3,1974
CG_W3_0002,CG,11.683333,-4.266667,1976
CG_W3_0003,CG,15.366667,-4.083333,1976
CG_W3_0004,CG,12.366667,-4.366667,1976
CG_W3_0005,CG,11.75,-4.666667,1976
CG_W3_0006,CG,11.833333,-4.5,1976
CI_1789_31584513,CI,-5.2,7.2,1970
CI_1789_36224021,CI,-5.333333,7.05,1969
CI_1789_K09,CI,-5.383333,6.866667,1969
CI_1789_K13,CI,-5.433333,6.833333,1969
CI_1789_K20,CI,-5.233333,7.116667,1969
CI_1789_K21,CI,-5.233333,7.116667,1969
CI_1789_K22,CI,-5.316667,7.116667,1969
CI_1789_K25,CI,-5.2,7.066667,1969
CI_1789_K26,CI,-5.35,7.216667,1969
CI_1789_K32,CI,-5.25,7.033333,1969
CI_1789_K34,CI,-5.266667,7.05,1969
CI_1789_K36,CI,-5.283333,7.033333,1969
CI_1789_K38,CI,-5.433333,7.2,1969
CI_1789_K44,CI,-5.333333,7.116667,1969
CI_1789_K46,CI,-5.316667,7.033333,1969
CI_1789_K50,CI,-5.433333,6.966667,1969
CI_1789_K54,CI,-5.35,6.95,1969
CI_1789_K59,CI,-5.466667,7.016667,1969
CI_1789_K60,CI,-5.466667,7.016667,1969
CI_1789_K62,CI,-5.316667,7.016667,1970
CI_1789_K63,CI,-5.283333,6.95,1970
CI_1789_K64,CI,-5.266667,6.95,1970
CI_1789_K66,CI,-5.283333,6.95,1969
CI_1789_K70,CI,-5.216667,6.95,1969
CI_1789_K71,CI,-5.283333,6.933333,1970
CI_1797_002,CI,-7.595601,6.421667,1976
CI_1797_004,CI,-6.949079,5.742829,1976
CI_1797_005,CI,-6.945479,5.734646,1976
CI_1797_007,CI,-7.595669,6.419447,1976
CI_1797_008,CI,-7.444754,4.615684,1976
CI_1797_009,CI,-7.44584,4.875798,1976
CI_1797_010,CI,-6.864012,5.492029,1976
CI_1797_011,CI,-7.379006,5.810081,1976
CI_1797_012,CI,-6.16745,4.933328,1976
CI_1797_013,CI,-7.33254,5.310523,1976
CI_1797_015,CI,-6.800238,5.118443,1976
CI_1797_016,CI,-6.472455,5.177136,1976
CI_1797_017,CI,-7.276722,5.523686,1976
CI_1797_018,CI,-6.358286,5.042388,1976
CI_1797_019,CI,-6.359582,5.049514,1976
CI_1797_020,CI,-6.787988,5.111204,1976
CI_1797_021,CI,-7.015498,4.791399,1976
CI_1797_022,CI,-7.465704,5.900188,1976
CI_1797_023,CI,-6.870898,5.495697,1976
CI_1797_024,CI,-7.3717,5.810568,1976
CI_1797_025,CI,-8.200099,6.446577,1976
CI_1797_026,CI,-7.282893,5.312197,1976
CI_1797_027,CI,-6.242313,5.081261,1976
CI_1797_029,CI,-6.883694,5.150967,1976
CI_1797_030,CI,-7.448981,4.89307,1976
CI_1797_031,CI,-7.436827,4.45987,1976
CI_1797_033,CI,-6.380903,4.851161,1976
CI_1797_037,CI,-7.299127,5.53294,1976
CI_1797_038,CI,-7.420366,4.616032,1976
CI_1797_039,CI,-7.435061,4.476214,1976
CI_1797_040,CI,-7.311919,4.471296,1976
CI_1797_042,CI,-6.175022,4.99681,1976
CI_1797_043,CI,-6.492909,5.141563,1976
CI_1797_044,CI,-6.486684,5.162907,1976
CI_1797_047,CI,-6.130759,4.946141,1976
CI_1797_049,CI,-6.671661,5.498177,1976
CI_1797_050,CI,-6.838579,5.824759,1976
CI_1797_051,CI,-7.634164,6.415547,1976
CI_1797_054,CI,-7.639421,6.417412,1976
CI_1797_055,CI,-7.111549,6.424695,1976
CI_1797_056,CI,-7.38485,5.810081,1976
CI_1797_057,CI,-7.015498,4.811116,1976
CI_1797_061,CI,-6.175604,4.929834,1976
CI_1797_062,CI,-6.244257,5.071543,1976
CI_1797_063,CI,-6.168033,5.005546,1976
CI_1797_064,CI,-6.67255,5.508848,1976
CI_1797_065,CI,-7.011913,4.805141,1976
CI_1797_067,CI,-6.360878,5.058585,1976
CI_1797_069,CI,-6.173857,5.027677,1976
CI_1797_070,CI,-6.542313,5.330041,1976
CI_1797_071,CI,-6.834878,5.832161,1976
CI_1797_072,CI,-6.828709,5.843882,1976
CI_1797_073,CI,-7.600926,6.415886,1976
CI_1797_075,CI,-6.543654,5.322663,1976
CI_1797_077,CI,-6.596861,5.725525,1976
CI_1797_078,CI,-6.373025,4.874138,1976
CI_1797_079,CI,-6.238443,4.990344,1976
CI_1797_080,CI,-6.37959,4.840658,1976
CI_1797_083,CI,-7.315797,4.456431,1976
CI_1797_085,CI,-6.932714,5.738246,1976
CI_1797_086,CI,-6.883618,5.761812,1976
CI_1797_087,CI,-6.696887,5.747561,1976
CI_1797_089,CI,-6.6392,5.698622,1976
CI_1797_090,CI,-6.38878,4.846566,1976
CI_1797_092,CI,-8.178437,6.4899,1976
CI_1797_093,CI,-6.929301,5.171758,1976
CI_1797_094,CI,-7.15567,6.439822,1976
CI_1797_095,CI,-6.857652,5.496508,1976
CI_1797_096,CI,-6.241666,5.063768,1976
CI_1797_097,CI,-7.294608,5.311081,1976
CI_1797_099,CI,-6.696264,5.75877,1976
CI_1797_100,CI,-7.432852,4.50625,1976
CI_1797_101,CI,-7.449766,4.865591,1976
CI_1797_102,CI,-7.442809,4.854391,1976
CI_1797_103,CI,-7.443753,4.867248,1976
CI_1797_105,CI,-6.708782,5.497909,1976
CI_1797_106,CI,-6.84153,5.813467,1976
CI_1797_107,CI,-6.887545,5.76934,1976
CI_1797_110,CI,-7.449637,4.852357,1976
CI_1797_111,CI,-7.527074,5.899214,1976
CI_27914_Bimbrinso1,CI,-4.133333,5.416667,1997
CI_27914_BP1,CI,-5.1,7.86,1994
CI_27914_BP3,CI,-5.1,7.877,1994
CI_27914_BP4,CI,-5.09,7.889,1994
CI_27914_Ferke1,CI,-5.188,9.638,1997
CI_27914_Ferke3,CI,-5.186,9.641,1997
CI_27914_Ferke5,CI,-5.187,9.633,1997
CI_27914_Ferke8,CI,-5.188,9.629,1997
CI_27914_NDouci1,CI,-4.71,5.885,1997
CI_27914_Toumodi1,CI,-5.08,6.55,1997
CI_27914_Toumodi2,CI,-5.1,6.55,1997
CI_27914_Toumodi5,CI,-5.11,6.55,1997
CI_27914_Toumodi6,CI,-5.12,6.55,1997
CI_27914_Toumodi7,CI,-5.09,6.55,1997
CI_27914_Toumodi9,CI,-5.12,6.545,1997
CI_29414_BA0102,CI,-6.386194,9.520606,1993
CI_29414_BA0103,CI,-6.386194,9.519694,1993
CI_29414_BA0105,CI,-6.38616,9.516957,1993
CI_29414_BA0107,CI,-6.386059,9.5227,1993
CI_29414_BA0109,CI,-6.386194,9.526855,1993
CI_29414_BB0101,CI,-6.272954,9.438576,1993
CI_29414_BB0103,CI,-6.273031,9.43478,1993
CI_29414_BB0104,CI,-6.27305,9.43106,1993
CI_29414_BB0211,CI,-6.294117,9.443951,1993
CI_29414_BB0212,CI,-6.294357,9.450447,1993
CI_29414_BB0301,CI,-6.313243,9.463558,1993
CI_29414_BB0303,CI,-6.310837,9.469092,1993
CI_29414_BB0304,CI,-6.313965,9.462235,1993
CI_29414_BB0409,CI,-6.343618,9.47786,1993
CI_29414_BB0410,CI,-6.343811,9.477048,1993
CI_29414_BC0201,CI,-6.331739,9.466214,1993
CI_29414_BC0202,CI,-6.333132,9.466717,1993
CI_29414_BC0204,CI,-6.334332,9.466988,1993
CI_29414_BD0201,CI,-6.305635,9.518135,1993
CI_29414_BD0204,CI,-6.305589,9.525905,1993
CI_29414_BD0205,CI,-6.305635,9.527208,1993
CI_29414_BD0303,CI,-6.341201,9.534759,1993
CI_29414_BD0304,CI,-6.34008,9.536378,1993
CI_29414_BD0306,CI,-6.337029,9.540426,1993
CI_29414_BE0201,CI,-6.274323,9.561895,1993
CI_29414_BE0203,CI,-6.277282,9.563772,1993
CI_29414_BE0204,CI,-6.27795,9.564249,1993
CI_29414_BF0104,CI,-6.958237,9.622306,1993
CI_29414_BF0105,CI,-6.957225,9.622756,1993
CI_29414_BF0106,CI,-6.954584,9.623936,1993
CI_29414_BF0201,CI,-6.957225,9.60022,1993
CI_29414_BF0203,CI,-6.953741,9.599265,1993
CI_29414_BF0204,CI,-6.952729,9.599152,1993
CI_29414_BF0205,CI,-6.95183,9.598927,1993
CI_29414_BF0207,CI,-6.94829,9.598084,1993
CI_29414_BF0305,CI,-6.955539,9.584709,1993
CI_29414_BF0306,CI,-6.956776,9.58499,1993
CI_29414_BF0307,CI,-6.95863,9.585327,1993
CI_29414_BG0101,CI,-6.927305,9.640301,1993
CI_29414_BG0103,CI,-6.921613,9.63882,1993
CI_29414_BG0104,CI,-6.918605,9.638172,1993
CI_29414_BG0203,CI,-6.929295,9.655249,1993
CI_29414_BG0204,CI,-6.925639,9.656406,1993
CI_29414_BG0205,CI,-6.924852,9.656683,1993
CI_29414_BG0403,CI,-6.927351,9.695232,1993
CI_29414_BG0405,CI,-6.9255,9.694909,1993
CI_29414_BG0407,CI,-6.916661,9.693243,1993
CI_29414_BG0408,CI,-6.920595,9.693937,1993
CI_29414_BG0409,CI,-6.924251,9.694677,1993
CI_29414_BH0202,CI,-6.961134,9.692965,1993
CI_29414_BH0203,CI,-6.95845,9.693752,1993
CI_29414_BH0205,CI,-6.956738,9.694261,1993
CI_29414_GA0101,CI,-6.245322,5.983851,1993
CI_29414_GA0102,CI,-6.244396,5.984468,1993
CI_29414_GA0103,CI,-6.243162,5.985239,1993
CI_29414_GA0201,CI,-6.185474,6.005284,1993
CI_29414_GA0202,CI,-6.186182,6.004009,1993
CI_29414_GA0203,CI,-6.187316,6.002663,1993
CI_29414_GA0205,CI,-6.188662,6.001175,1993
CI_29414_GA0301,CI,-6.164433,5.999262,1993
CI_29414_GA0302,CI,-6.162945,5.997987,1993
CI_29414_GA0304,CI,-6.16082,5.996074,1993
CI_29414_GA0408,CI,-6.163441,6.008189,1993
CI_29414_GA0409,CI,-6.163087,6.009393,1993
CI_29414_GB0101,CI,-6.059312,6.079372,1993
CI_29414_GB0102,CI,-6.057925,6.080255,1993
CI_29414_GB0104,CI,-6.055024,6.082651,1993
CI_29414_GB0106,CI,-6.053763,6.08366,1993
CI_29414_GB0201,CI,-6.040017,6.027667,1993
CI_29414_GB0204,CI,-6.037495,6.030315,1993
CI_29414_GB0206,CI,-6.036234,6.031955,1993
CI_29414_GB0301,CI,-6.030306,6.01102,1993
CI_29414_GB0303,CI,-6.031946,6.011651,1993
CI_29414_GB0306,CI,-6.035099,6.012912,1993
CI_29414_GC0201,CI,-5.98576,6.091099,1993
CI_29414_GC0203,CI,-5.988419,6.088518,1993
CI_29414_GC0204,CI,-5.988902,6.088035,1993
CI_29414_GD0101,CI,-5.924074,6.071042,1993
CI_29414_GD0102,CI,-5.924561,6.071273,1993
CI_29414_GD0106,CI,-5.928583,6.072912,1993
CI_29414_GD0201,CI,-5.92168,6.079077,1993
CI_29414_GD0203,CI,-5.923361,6.078924,1993
CI_29414_GD0205,CI,-5.926112,6.078924,1993
CI_29414_GD0207,CI,-5.928557,6.079077,1993
CI_29414_GD0301,CI,-5.934516,6.090384,1993
CI_29414_GD0302,CI,-5.935127,6.088703,1993
CI_29414_GD0303,CI,-5.936349,6.086258,1993
CI_29414_GE0101,CI,-5.841866,5.967045,1993
CI_29414_GE0102,CI,-5.842883,5.967934,1993
CI_29414_GE0201,CI,-5.930057,6.003047,1993
CI_29414_GE0202,CI,-5.930556,6.004293,1993
CI_29414_GE0203,CI,-5.931552,6.006452,1993
CI_29414_GE0211,CI,-5.929642,6.001885,1993
CI_29414_GE0212,CI,-5.928978,6.000639,1993
CI_29414_GE0302,CI,-5.890982,6.016516,1993
CI_29414_GE0303,CI,-5.891889,6.015466,1993
CI_29414_GE0304,CI,-5.893124,6.014293,1993
CI_29414_GF0101,CI,-5.933555,5.949206,1993
CI_29414_GF0102,CI,-5.933014,5.949979,1993
CI_29414_GF0104,CI,-5.932009,5.952221,1993
CI_29414_GF0201,CI,-5.91616,5.936527,1993
CI_29414_GF0203,CI,-5.91732,5.935754,1993
CI_29414_GF0205,CI,-5.918711,5.93498,1993
CI_30013_Marie1,CI,-7.390472,5.825917,1991
CI_30013_Marie2,CI,-7.390944,5.825111,1991
CI_30013_Marie3,CI,-7.389722,5.824528,1991
CI_30013_Marie4,CI,-7.391472,5.823639,1991
CI_30013_Marie5,CI,-7.391528,5.823222,1991
CI_30013_Marie6,CI,-7.391167,5.822944,1991
CI_W3_0002,CI,-5.316667,9.65,NA
CI_W3_0003,CI,-5,5.25,1966
CI_W3_0004,CI,-5.283333,9.516667,1967
CI_W3_0005,CI,-6.666667,5.833333,1967
CI_W3_0006,CI,-5.3,9.633333,1967
CI_W3_0007,CI,-6.666667,8,1969
CI_W3_0013,CI,-7.425,5.85,1985
CI_W3_0015,CI,-7.533333,9.6,1989
CI_W3_0016,CI,-7.533333,9.6,1989
CI_W3_0017,CI,-7.533333,9.6,1989
CI_W3_0018,CI,-7.533333,9.6,1989
CI_W3_0019,CI,-7.533333,9.6,1990
CI_W3_0020,CI,-7.533333,9.6,1990
CI_W3_0021,CI,-7.533333,9.6,1990
CI_W3_0022,CI,-7.533333,9.6,1990
CI_W3_0023,CI,-7.533333,9.6,1990
CI_W3_0024,CI,-7.533333,9.6,1990
CI_W3_0025,CI,-7.533333,9.6,1990
CI_W3_0026,CI,-7.533333,9.6,1990
CI_wasp_1,CI,-7.333333,5.883333,1984
CI_wasp_2,CI,-7.333333,5.883333,1984
CI_wasp_3,CI,-7.333333,5.883333,1984
CI_wasp_4,CI,-7.333333,5.883333,1984
CI_wasp_5,CI,-7.333333,5.883333,1985
CI_wasp_6,CI,-7.425,5.85,1985
CI_wasp_7,CI,-7.333333,5.85,1984
CM_16043_122,CM,10.631167,2.810667,1995
CM_16043_123,CM,10.631167,2.810667,1995
CM_16043_132,CM,10.631167,2.810667,1995
CM_16043_133,CM,10.631167,2.810667,1995
CM_16043_134,CM,10.658833,2.829167,1995
CM_16043_135,CM,10.658833,2.829167,1995
CM_16043_136,CM,10.483667,2.954667,1995
CM_16043_137,CM,10.483667,2.954667,1995
CM_16043_138,CM,10.483667,2.954667,1995
CM_16043_139,CM,10.497333,2.943167,1995
CM_16043_140,CM,10.6215,2.933167,1995
CM_16043_141,CM,10.6215,2.933167,1995
CM_16043_147,CM,10.6215,2.933167,1995
CM_16043_150,CM,10.527333,3.046667,1995
CM_16043_151,CM,10.527333,3.046667,1995
CM_16043_152,CM,10.527333,3.046667,1995
CM_16043_153,CM,10.527333,3.046667,1995
CM_16043_165,CM,10.709833,3.0675,1995
CM_16043_166,CM,10.709833,3.0675,1995
CM_16043_167,CM,10.709833,3.0675,1995
CM_16043_181,CM,10.594667,3.0685,1995
CM_16043_182,CM,10.594667,3.0685,1995
CM_16043_183,CM,10.594667,3.0685,1995
CM_16043_184,CM,10.594667,3.0685,1995
CM_16043_20,CM,10.437667,3.053333,1995
CM_16043_201,CM,10.6575,3.080667,1995
CM_16043_202,CM,10.6575,3.080667,1995
CM_16043_203,CM,10.6575,3.080667,1995
CM_16043_204,CM,10.6575,3.080667,1995
CM_16043_21,CM,NA,NA,1995
CM_16043_213,CM,10.773667,3.059667,1995
CM_16043_214,CM,10.773667,3.059667,1995
CM_16043_215,CM,10.773667,3.059667,1995
CM_16043_216,CM,10.773667,3.059667,1995
CM_16043_217,CM,10.527333,3.046667,1995
CM_16043_218,CM,10.527333,3.046667,1995
CM_16043_219,CM,10.527333,3.046667,1995
CM_16043_22,CM,NA,NA,1995
CM_16043_23,CM,10.437667,3.053333,1995
CM_16043_24,CM,10.437667,3.053333,1995
CM_16043_253,CM,10.693167,2.9485,1995
CM_16043_254,CM,10.693167,2.9485,1995
CM_16043_255,CM,10.693167,2.9485,1995
CM_16043_256,CM,10.693167,2.9485,1995
CM_16043_70,CM,10.825833,2.934333,1995
CM_16043_71,CM,10.825833,2.934333,1995
CM_16043_74,CM,10.825833,2.934333,1995
CM_16043_76,CM,10.825833,2.934333,1995
CM_16588_K3,CM,9.516667,4.35,1976
CM_16588_K6,CM,9.45,4.25,1976
CM_16588_M4,CM,9.433333,4.383333,1977
CM_16588_Mg2,CM,9.116667,4.516667,1976
CM_16588_Mg4,CM,9.116667,4.533333,1976
CM_16588_Mk1,CM,9.05,4.55,1976
CM_16588_Mk10,CM,9.066667,4.533333,1977
CM_16588_Mk12,CM,9.083333,4.533333,1977
CM_16588_Mk6,CM,9.016667,4.583333,1976
CM_16588_Mk8,CM,9.083333,4.533333,1977
CM_16588_T1_BM11,CM,9.65,4.716667,1976
CM_16588_T13,CM,9.633333,4.633333,1977
CM_16588_T15,CM,9.616667,4.633333,1977
CM_16588_T5,CM,9.65,4.7,1977
CM_16588_T7,CM,9.633333,4.7,1977
CM_16588_T9,CM,9.616667,4.65,1977
CM_16588_WC2,CM,9.066667,4.05,1976
CM_16588_WC7,CM,9.016667,4.1,1976
CM_16588_WC9,CM,NA,NA,NA
CM_1868_1,CM,10.458,5.969,1962
CM_1868_108,CM,10.63,6.086,1962
CM_1868_116,CM,10.768,6.019,1962
CM_1868_127,CM,10.666,6.164,1962
CM_1868_13,CM,10.461,6.062,1962
CM_1868_130,CM,10.672,6.021,1962
CM_1868_138,CM,10.785,6.226,1962
CM_1868_161,CM,10.327,6.066,1962
CM_1868_177,CM,10.152,5.846,1962
CM_1868_212,CM,9.91,6.05,1962
CM_1868_230,CM,10.027,5.955,1962
CM_1868_253,CM,10.072,6.572,1962
CM_1868_266,CM,10.088,6.418,1962
CM_1868_269,CM,10.265,5.735,1963
CM_1868_279,CM,10.09,6.408,1963
CM_1868_282,CM,9.758,6.731,1963
CM_1868_289,CM,10.025,6.718,1963
CM_1868_291,CM,10.558,5.918,1963
CM_1868_30,CM,10.529,5.896,1962
CM_1868_310,CM,9.917,6.004,1963
CM_1868_313,CM,10.628,6.451,1963
CM_1868_314,CM,10.346,6.487,1963
CM_1868_315,CM,10.171,6.529,1963
CM_1868_316,CM,10.303,6.466,1963
CM_1868_319,CM,10.145,6.058,1963
CM_1868_376,CM,9.168,5.683,1963
CM_1868_379,CM,9.212,5.635,1963
CM_1868_383,CM,9.009,5.775,1963
CM_1868_385,CM,9.377,5.794,1963
CM_1868_388,CM,9.399,5.655,1964
CM_1868_391,CM,9.646,4.84,1964
CM_1868_398,CM,8.936,4.426,1964
CM_1868_400,CM,8.945,4.413,1964
CM_1868_407,CM,9.068,4.591,1964
CM_1868_41,CM,10.436,5.962,1962
CM_1868_410,CM,9.128,4.43,1964
CM_1868_418,CM,9.343,4.574,1964
CM_1868_42,CM,10.438,5.939,1962
CM_1868_422,CM,9.454,4.582,1964
CM_1868_425,CM,9.51,4.68,1963
CM_1868_426,CM,9.446,4.416,1964
CM_1868_432,CM,9.487,4.771,1964
CM_1868_447,CM,9.19,4.446,1964
CM_1868_453,CM,9.346,4.065,1964
CM_1868_454,CM,9.438,4.145,1964
CM_1868_464,CM,9.222,3.987,1964
CM_1868_465,CM,9.283,4.159,1964
CM_1868_6,CM,10.417,5.987,1962
CM_1868_66,CM,11.054,6.31,1962
CM_1868_70,CM,10.949,6.334,1962
CM_1868_88,CM,10.98,6.335,1962
CM_1868_97,CM,10.928,6.311,1962
CM_26998_810,CM,14.166667,11.083333,1984
CM_26998_811,CM,14.95,10.843333,1984
CM_26998_814,CM,14.451667,12.6,1985
CM_26998_82,CM,10.463889,6.554167,1985
CM_26998_83,CM,10.09,6.53,1984
CM_26998_84,CM,9.25,4.083333,1985
CM_26998_86,CM,10.335278,6.066667,1985
CM_26998_87,CM,9.233333,4.133333,1989
CM_26998_88,CM,10.851944,6.339167,1983
CM_26998_89,CM,10.030556,6.266667,1985
CM_29749_001,CM,11.55,3.766667,1991
CM_29749_002,CM,11.45,3.633333,1991
CM_29749_003,CM,11.533333,3.683333,1991
CM_29749_004,CM,11.516667,3.583333,1991
CM_29749_005,CM,11.35,3.5,1991
CM_29749_006,CM,11.316667,3.45,1991
CM_29749_007,CM,11.533333,3.4,1991
CM_29749_008,CM,11.7,3.483333,1991
CM_29749_009,CM,11.75,3.416667,1991
CM_29749_010,CM,11.783333,3.316667,1991
CM_29749_011,CM,11.833333,3.283333,1991
CM_29749_012,CM,11.933333,3.183333,1991
CM_29749_013,CM,11.683333,3.85,1991
CM_29749_014,CM,11.783333,3.916667,1991
CM_29749_015,CM,12,3.9,1991
CM_29749_016,CM,12.15,3.9,1991
CM_29749_017,CM,12.183333,3.816667,1991
CM_29749_018,CM,11.45,3.883333,1991
CM_29749_019,CM,11.183333,3.833333,1991
CM_29749_020,CM,11.05,3.35,1991
CM_29749_021,CM,10.516667,3.883333,1991
CM_29749_022,CM,11.466667,3.316667,1991
CM_29749_023,CM,11.366667,3.25,1991
CM_29749_024,CM,10.966667,3.283333,1991
CM_29749_025,CM,11.2,3.266667,1991
CM_29749_026,CM,11.133333,2.833333,1991
CM_29749_027,CM,11.283333,2.783333,1991
CM_29749_028,CM,11.316667,2.683333,1991
CM_29749_029,CM,11.483333,2.616667,1991
CM_29749_030,CM,11.533333,2.516667,1991
CM_29749_031,CM,11.616667,2.45,1991
CM_29749_032,CM,11.066667,2.666667,1991
CM_29749_033,CM,11.083333,2.516667,1991
CM_29749_034,CM,11.15,2.483333,1991
CM_29749_035,CM,11.216667,2.433333,1991
CM_29749_036,CM,11.15,2.483333,1991
CM_29749_037,CM,11,2.6,1991
CM_29749_038,CM,10.966667,2.666667,1991
CM_29749_039,CM,10.766667,2.65,1991
CM_29749_040,CM,10.683333,2.633333,1991
CM_29749_041,CM,10.533333,2.616667,1991
CM_29749_042,CM,10.516667,2.966667,1991
CM_29749_043,CM,10.466667,3.05,1991
CM_29749_044,CM,10.45,3.2,1991
CM_29749_045,CM,10.55,3.233333,1991
CM_29749_046,CM,10.966667,3,1991
CM_29749_047,CM,11.033333,2.95,1991
CM_29749_048,CM,11.05,2.916667,1991
CM_29749_049,CM,11.416667,2.883333,1991
CM_29749_050,CM,11.433333,3.283333,1991
CM_29749_051,CM,11.433333,3.033333,1991
CM_29749_052,CM,12.016667,3.083333,1991
CM_29749_053,CM,12.083333,3.15,1991
CM_29749_054,CM,12.216667,3.166667,1991
CM_29749_055,CM,12.3,3.116667,1991
CM_29749_056,CM,12.05,2.833333,1991
CM_29749_057,CM,12.133333,2.816667,1991
CM_29749_058,CM,12.433333,2.8,1991
CM_29749_059,CM,12.616667,2.75,1991
CM_29749_060,CM,12.8,2.65,1991
CM_29749_061,CM,12.65,2.516667,1991
CM_29749_062,CM,12.583333,2.433333,1991
CM_29749_063,CM,12.266667,2.433333,1991
CM_29749_064,CM,12.1,2.383333,1991
CM_29749_065,CM,12.183333,2.8,1991
CM_29749_066,CM,12.083333,2.6,1991
CM_29749_067,CM,12.983333,2.583333,1991
CM_29749_068,CM,11.95,2.616667,1991
CM_29749_069,CM,11.783333,2.583333,1991
CM_29749_070,CM,11.933333,2.516667,1991
CM_29749_071,CM,11.983333,2.966667,1991
CM_29749_072,CM,11.766667,2.983333,1991
CM_29749_073,CM,11.683333,3,1991
CM_29749_074,CM,11.6,2.983333,1991
CM_29749_075,CM,11.5,2.95,1991
CM_29749_076,CM,11.866667,3.766667,1991
CM_29749_077,CM,12,3.783333,1991
CM_29749_078,CM,12.05,3.816667,1991
CM_29749_079,CM,12.183333,3.7,1991
CM_29749_080,CM,12.266667,3.783333,1991
CM_29749_081,CM,12.35,3.683333,1991
CM_29749_082,CM,12.383333,3.583333,1991
CM_29749_083,CM,12.366667,3.416667,1991
CM_29749_084,CM,12.3,3.4,1991
CM_29749_085,CM,12.133333,3.266667,1991
CM_29749_086,CM,12.066667,3.316667,1991
CM_29749_087,CM,12,3.2,1991
CM_29749_088,CM,12.116667,3.383333,1991
CM_29749_089,CM,12.133333,3.516667,1991
CM_29749_090,CM,12.266667,3.866667,1991
CM_29749_091,CM,12.366667,3.9,1991
CM_29749_092,CM,12.633333,3.916667,1991
CM_29749_093,CM,12.716667,3.916667,1991
CM_29749_094,CM,12.8,3.916667,1991
CM_29749_095,CM,12.816667,3.783333,1991
CM_29749_096,CM,12.633333,3.633333,1991
CM_29749_097,CM,12.6,3.6,1991
CM_29749_098,CM,12.566667,3.7,1991
CM_29749_099,CM,12.916667,3.966667,1991
CM_29749_100,CM,13.316667,3.866667,1991
CM_29749_101,CM,13.35,3.683333,1991
CM_29749_102,CM,13.483333,3.55,1991
CM_29749_103,CM,13.566667,3.033333,1991
CM_29749_104,CM,13.483333,2.95,1991
CM_29749_105,CM,13.566667,3.366667,1991
CM_29749_106,CM,13.083333,4,1991
CM_29749_107,CM,15.133333,3.966667,1991
CM_29749_108,CM,15.15,3.483333,1991
CM_29749_109,CM,15.316667,3.5,1991
CM_29749_110,CM,15,3.35,1991
CM_29749_111,CM,14.966667,3.316667,1991
CM_29749_112,CM,15.016667,3.2,1991
CM_29749_113,CM,15.066667,3.083333,1991
CM_29749_114,CM,15.25,2.933333,1991
CM_29749_115,CM,15.383333,2.5,1991
CM_29749_116,CM,15.283333,2.716667,1991
CM_29749_117,CM,15.216667,2.783333,1991
CM_29749_118,CM,15.183333,3.716667,1991
CM_29749_119,CM,15.133333,3.75,1991
CM_29749_120,CM,15.116667,3.8,1991
CM_29749_121,CM,10.1,3.533333,1991
CM_30117_KRP1,CM,8.92783,5.02151,1995
CM_30117_KRP11,CM,8.91972,5.05556,1995
CM_30117_KRP15,CM,8.90661,5.08314,1995
CM_30117_KRP2,CM,8.9415,5.04211,1995
CM_30117_KRP3,CM,8.94154,5.05033,1995
CM_33970_001,CM,10.823159,2.956569,1999
CM_33970_002,CM,10.814351,2.954893,1999
CM_33970_003,CM,10.830733,2.912918,1999
